sample_id,image_id,label,split,roi_path,is_augmented,source_id,mean_R,mean_G,mean_B,std_R,std_G,std_B,mean_H,mean_S,mean_V,std_H,std_S,std_V,mean_L,mean_a,mean_b,std_L,std_a,std_b,mean_r_norm,mean_g_norm,mean_b_norm,std_r_norm,std_g_norm,std_b_norm
IMG_20260406_122842_r0_c2_aug3,red_IMG_20260406_122842,red,train,/content/data/augmented_roi/red/IMG_20260406_122842_r0_c2_aug3.jpg,True,IMG_20260406_122842_r0_c2,131.53593,4.650625,33.23633,6.7542453,2.1196349,2.537283,173.05519,245.90485,131.53593,0.4190222,4.4207025,6.7542453,68.78254,177.07504,149.95157,3.9083202,2.014706,2.3079882,0.7765244,0.027298212,0.19610035,0.022394223,0.012405968,0.011251628
IMG_20260406_122842_r0_c2_aug4,red_IMG_20260406_122842,red,train,/content/data/augmented_roi/red/IMG_20260406_122842_r0_c2_aug4.jpg,True,IMG_20260406_122842_r0_c2,182.28418,90.63051,113.16086,4.423492,2.1597226,2.1071832,172.55008,128.13286,182.28418,0.5746359,5.100784,4.423492,128.25629,167.45946,132.68965,1.770292,2.1832142,1.3163292,0.4721275,0.23475526,0.29310954,0.008617501,0.005029447,0.00438706
IMG_20260406_122842_r1_c0_aug1,red_IMG_20260406_122842,red,train,/content/data/augmented_roi/red/IMG_20260406_122842_r1_c0_aug1.jpg,True,IMG_20260406_122842_r1_c0,52.158436,0.10027344,4.8521485,8.053457,0.3049707,1.3049906,177.34477,254.51222,52.158436,0.5108277,1.509272,8.053457,17.611366,153.27629,136.79843,4.986015,3.6419494,2.7254422,0.91413665,0.001762031,0.0840398,0.013919184,0.0054282215,0.012158557
IMG_20260406_122842_r1_c0_aug2,red_IMG_20260406_122842,red,train,/content/data/augmented_roi/red/IMG_20260406_122842_r1_c0_aug2.jpg,True,IMG_20260406_122842_r1_c0,112.42797,0.7194922,2.8228517,9.37905,0.9889295,3.344951,93.03824,254.35207,112.42797,89.173065,1.2087557,9.37905,56.003983,171.68652,160.05421,5.617421,2.7062838,2.0197246,0.9710911,0.0066192187,0.022280363,0.02031452,0.009285722,0.022026096
IMG_20260406_122842_r1_c0_aug3,red_IMG_20260406_122842,red,train,/content/data/augmented_roi/red/IMG_20260406_122842_r1_c0_aug3.jpg,True,IMG_20260406_122842_r1_c0,149.34921,19.803085,46.170197,9.805862,2.9836938,4.963731,173.96016,221.2298,149.34921,0.5320506,3.7728958,9.805862,81.84891,179.76465,148.57567,5.9286866,2.6307378,1.3535297,0.69426477,0.09173989,0.21400629,0.013061766,0.008455293,0.007805094
IMG_20260406_122842_r1_c0_aug4,red_IMG_20260406_122842,red,train,/content/data/augmented_roi/red/IMG_20260406_122842_r1_c0_aug4.jpg,True,IMG_20260406_122842_r1_c0,229.79297,64.356445,100.81887,10.352451,2.3397624,4.6269574,173.40805,183.4791,229.79297,0.51219666,3.2818384,10.352451,136.3596,192.99855,145.64508,5.281913,3.0232313,1.4251022,0.58166486,0.16307259,0.25521582,0.006796973,0.005848282,0.0038750565
IMG_20260406_122842_r1_c1_aug1,red_IMG_20260406_122842,red,train,/content/data/augmented_roi/red/IMG_20260406_122842_r1_c1_aug1.jpg,True,IMG_20260406_122842_r1_c1,227.82617,84.09043,113.05117,12.515945,6.1552243,8.125396,173.89348,160.84848,227.82617,0.54744893,5.092082,12.515945,143.11539,185.86884,142.10449,7.6776237,3.2990172,2.0468931,0.53624624,0.1978423,0.26594684,0.010851472,0.0060053514,0.0056926482
IMG_20260406_122842_r1_c1_aug2,red_IMG_20260406_122842,red,train,/content/data/augmented_roi/red/IMG_20260406_122842_r1_c1_aug2.jpg,True,IMG_20260406_122842_r1_c1,164.42465,18.803946,56.994686,8.590147,5.4570394,7.438007,172.14836,226.11047,164.42465,0.5754824,7.24298,8.590147,90.24934,184.67844,146.5946,5.83661,2.0757387,2.4857132,0.6863107,0.07718276,0.2365091,0.025007486,0.015280027,0.01150782
IMG_20260406_122842_r1_c1_aug3,red_IMG_20260406_122842,red,train,/content/data/augmented_roi/red/IMG_20260406_122842_r1_c1_aug3.jpg,True,IMG_20260406_122842_r1_c1,200.97871,33.5441,65.35722,14.804467,6.163422,8.724117,174.24702,212.60316,200.97871,0.59067434,5.670544,14.804467,112.57383,191.77621,153.90062,9.139307,3.6440032,2.7636337,0.67143464,0.111193314,0.21738568,0.018975377,0.0105355615,0.00971115
IMG_20260406_122842_r1_c1_aug4,red_IMG_20260406_122842,red,train,/content/data/augmented_roi/red/IMG_20260406_122842_r1_c1_aug4.jpg,True,IMG_20260406_122842_r1_c1,149.4679,40.876564,63.94945,8.421294,4.5288005,5.8355556,173.85023,185.36586,149.4679,0.5055776,5.37511,8.421294,88.65723,174.26425,140.705,5.7932296,2.1704597,1.6150059,0.5882889,0.16047081,0.25125438,0.013615119,0.007696394,0.0063531874
IMG_20260406_122842_r1_c2_aug1,red_IMG_20260406_122842,red,train,/content/data/augmented_roi/red/IMG_20260406_122842_r1_c2_aug1.jpg,True,IMG_20260406_122842_r1_c2,43.139805,5.2791796,3.103203,6.688531,0.98891586,0.81158096,2.1178515,236.25664,43.139805,8.292855,11.286941,6.688531,14.781172,145.98859,135.9484,3.4655197,3.579616,2.2041955,0.8364494,0.10174173,0.060132023,0.041639406,0.01346793,0.01796628
IMG_20260406_122842_r1_c2_aug2,red_IMG_20260406_122842,red,train,/content/data/augmented_roi/red/IMG_20260406_122842_r1_c2_aug2.jpg,True,IMG_20260406_122842_r1_c2,129.50496,1.4115624,21.705,9.9236355,1.3788737,4.009496,174.72684,252.20094,129.50496,10.085314,2.6980557,9.9236355,66.68606,176.60172,156.343,6.1129937,2.8834085,1.8598953,0.8501598,0.0090944925,0.1407546,0.021738509,0.008769461,0.018210594
IMG_20260406_122842_r1_c2_aug3,red_IMG_20260406_122842,red,train,/content/data/augmented_roi/red/IMG_20260406_122842_r1_c2_aug3.jpg,True,IMG_20260406_122842_r1_c2,189.57222,46.693947,70.68129,9.091743,3.0901296,3.995405,175.05766,192.2191,189.57222,0.2676882,2.1028132,9.091743,110.50234,185.15985,149.15753,5.5200353,2.1632152,1.1854087,0.61768836,0.15201873,0.23022275,0.0058774035,0.0038866692,0.0035334346
IMG_20260406_122842_r1_c2_aug4,red_IMG_20260406_122842,red,train,/content/data/augmented_roi/red/IMG_20260406_122842_r1_c2_aug4.jpg,True,IMG_20260406_122842_r1_c2,88.61754,0.1090625,10.78,6.329509,0.33316764,3.1648629,173.14227,254.67503,88.61754,24.010519,1.0165018,6.329509,41.31293,165.1379,148.43254,4.098091,2.1047032,1.5733256,0.892758,0.0011543428,0.106114775,0.025589459,0.0036410196,0.026054557
IMG_20260406_122842_r2_c0_aug1,red_IMG_20260406_122842,red,train,/content/data/augmented_roi/red/IMG_20260406_122842_r2_c0_aug1.jpg,True,IMG_20260406_122842_r2_c0,157.17368,42.49672,72.71695,13.41442,5.5854087,6.7192545,172.05621,185.95503,157.17368,0.81884485,7.9520087,13.41442,93.561485,176.82755,137.87823,8.0476055,3.8526542,2.2847528,0.57729185,0.15578857,0.2669236,0.018092144,0.013438172,0.008451121
IMG_20260406_122842_r2_c0_aug2,red_IMG_20260406_122842,red,train,/content/data/augmented_roi/red/IMG_20260406_122842_r2_c0_aug2.jpg,True,IMG_20260406_122842_r2_c0,182.87965,61.531525,85.656525,9.898415,1.6035482,2.5833397,174.05391,169.06989,182.87965,0.41213077,3.927339,9.898415,113.25555,178.68555,141.07875,4.9600525,3.1143906,1.886129,0.55378115,0.18658195,0.2596554,0.009600117,0.0052784593,0.0050731497
IMG_20260406_122842_r2_c0_aug3,red_IMG_20260406_122842,red,train,/content/data/augmented_roi/red/IMG_20260406_122842_r2_c0_aug3.jpg,True,IMG_20260406_122842_r2_c0,72.739685,4.3532424,4.458125,11.606272,3.164787,3.125174,46.574295,242.4741,72.739685,78.08868,10.070824,11.606272,32.309803,158.78503,145.83086,7.61271,3.8644354,4.2956758,0.8962015,0.0513187,0.052480534,0.06192655,0.033974618,0.033536155
IMG_20260406_122842_r2_c0_aug4,red_IMG_20260406_122842,red,train,/content/data/augmented_roi/red/IMG_20260406_122842_r2_c0_aug4.jpg,True,IMG_20260406_122842_r2_c0,142.10329,16.351913,38.445156,10.715624,1.6337234,2.3555198,174.7441,225.5489,142.10329,0.45373118,3.078196,10.715624,76.86258,178.04347,150.9498,6.093868,3.0000155,2.712379,0.721401,0.08311096,0.19551542,0.013851213,0.0070673567,0.008710774
IMG_20260406_122842_r2_c1_aug1,red_IMG_20260406_122842,red,train,/content/data/augmented_roi/red/IMG_20260406_122842_r2_c1_aug1.jpg,True,IMG_20260406_122842_r2_c1,152.84398,50.790195,71.81941,6.048981,1.5489787,2.2419965,173.92894,170.12062,152.84398,0.39735997,2.6430473,6.048981,94.65375,172.04144,138.84688,3.452502,1.7591614,1.2713181,0.5547685,0.18444416,0.26079193,0.0063632196,0.0038799199,0.0041680587
IMG_20260406_122842_r2_c1_aug2,red_IMG_20260406_122842,red,train,/content/data/augmented_roi/red/IMG_20260406_122842_r2_c1_aug2.jpg,True,IMG_20260406_122842_r2_c1,150.35402,23.043398,48.513947,9.009026,6.152866,6.3965716,173.97551,216.21477,150.35402,0.8528813,9.100569,9.009026,83.234375,179.31207,147.84879,6.0904846,2.0713253,2.4796515,0.67965925,0.10239587,0.21795246,0.029385252,0.020413537,0.013520932
IMG_20260406_122842_r2_c1_aug3,red_IMG_20260406_122842,red,train,/content/data/augmented_roi/red/IMG_20260406_122842_r2_c1_aug3.jpg,True,IMG_20260406_122842_r2_c1,89.41336,0.21453124,22.325117,4.867318,0.4260474,2.0298347,172.49384,254.3595,89.41336,0.5610667,1.2656326,4.867318,42.290627,166.10419,142.61,3.10658,1.538587,1.3023876,0.7989556,0.0018823349,0.19920349,0.012022506,0.0037419817,0.0114576
IMG_20260406_122842_r2_c1_aug4,red_IMG_20260406_122842,red,train,/content/data/augmented_roi/red/IMG_20260406_122842_r2_c1_aug4.jpg,True,IMG_20260406_122842_r2_c1,194.63832,79.28696,102.37402,7.3868847,2.9429185,3.5268316,173.98738,151.08078,194.63832,0.5045396,3.2902005,7.3868847,126.85453,176.13058,138.61543,4.2008376,2.013284,1.3832932,0.5172064,0.21071334,0.2721015,0.0068392074,0.0040753293,0.0041363607
IMG_20260406_122842_r2_c2_aug1,red_IMG_20260406_122842,red,train,/content/data/augmented_roi/red/IMG_20260406_122842_r2_c2_aug1.jpg,True,IMG_20260406_122842_r2_c2,159.51453,37.720196,64.55758,10.821751,2.3472502,3.7599924,173.34758,194.5618,159.51453,0.48286405,3.6299384,10.821751,92.628395,178.69379,142.72403,6.0418577,3.1584742,1.7920883,0.6090984,0.14421237,0.24668631,0.009776714,0.006511322,0.0052786996
IMG_20260406_122842_r2_c2_aug2,red_IMG_20260406_122842,red,train,/content/data/augmented_roi/red/IMG_20260406_122842_r2_c2_aug2.jpg,True,IMG_20260406_122842_r2_c2,149.79149,47.154335,67.7093,6.9124904,2.041589,2.7565231,174.12961,174.69118,149.79149,0.43175513,4.094858,6.9124904,91.47844,172.3191,139.8089,3.7600725,2.2958891,1.5915406,0.5658908,0.17823955,0.25588742,0.009927402,0.006075456,0.0057307906
IMG_20260406_122842_r2_c2_aug3,red_IMG_20260406_122842,red,train,/content/data/augmented_roi/red/IMG_20260406_122842_r2_c2_aug3.jpg,True,IMG_20260406_122842_r2_c2,85.65246,4.5086327,7.607422,9.427031,0.9156431,1.5757728,161.6827,241.60262,85.65246,52.516235,2.2759728,9.427031,40.42262,162.94496,149.35359,6.033844,2.735286,3.1828063,0.8763735,0.046006728,0.077571556,0.0146433255,0.007266498,0.012185795
IMG_20260406_122842_r2_c2_aug4,red_IMG_20260406_122842,red,train,/content/data/augmented_roi/red/IMG_20260406_122842_r2_c2_aug4.jpg,True,IMG_20260406_122842_r2_c2,121.77688,20.338594,43.21543,7.415173,2.8928628,3.3657184,173.21394,212.422,121.77688,0.55581254,5.4676385,7.415173,66.8175,171.4341,141.8648,4.619162,2.162496,1.635978,0.6575078,0.10943146,0.23307814,0.016602779,0.011448794,0.0074964566
IMG_20260406_122855_r0_c0_aug1,red_IMG_20260406_122855,red,train,/content/data/augmented_roi/red/IMG_20260406_122855_r0_c0_aug1.jpg,True,IMG_20260406_122855_r0_c0,165.08714,52.90883,78.782074,8.718702,7.2081294,7.1470404,173.05867,173.40121,165.08714,1.0861423,9.288189,8.718702,101.56563,175.73457,138.60136,6.487394,2.6044242,2.3710623,0.55718166,0.1776412,0.26518562,0.019403765,0.014767116,0.009819962
IMG_20260406_122855_r0_c0_aug2,red_IMG_20260406_122855,red,train,/content/data/augmented_roi/red/IMG_20260406_122855_r0_c0_aug2.jpg,True,IMG_20260406_122855_r0_c0,119.23555,3.1304688,38.240158,5.391988,2.2534444,2.5310998,170.8891,248.38164,119.23555,0.3419458,4.852585,5.391988,61.628048,174.31317,142.467,3.3333147,1.5634972,1.55939,0.74287033,0.019159382,0.23801197,0.018842455,0.013460158,0.007609923
IMG_20260406_122855_r0_c0_aug3,red_IMG_20260406_122855,red,train,/content/data/augmented_roi/red/IMG_20260406_122855_r0_c0_aug3.jpg,True,IMG_20260406_122855_r0_c0,84.49687,14.027696,33.233944,3.9647512,1.1995461,1.353507,172.06645,212.4545,84.49687,0.32219052,4.753997,3.9647512,43.749805,161.12508,135.32515,2.1476223,1.7942612,0.76877105,0.64100295,0.10661956,0.25223124,0.011343272,0.010207935,0.0037968145
IMG_20260406_122855_r0_c0_aug4,red_IMG_20260406_122855,red,train,/content/data/augmented_roi/red/IMG_20260406_122855_r0_c0_aug4.jpg,True,IMG_20260406_122855_r0_c0,81.71735,0.27632812,0.17351562,5.4997745,0.45522967,0.39863768,0.12640625,254.78531,81.71735,4.744133,0.8006062,5.4997745,36.622147,163.16504,150.22719,3.4421701,1.7679288,2.0519807,0.9944555,0.0033144762,0.0022115745,0.008070645,0.0054676672,0.005089858
IMG_20260406_122855_r0_c1_aug1,red_IMG_20260406_122855,red,train,/content/data/augmented_roi/red/IMG_20260406_122855_r0_c1_aug1.jpg,True,IMG_20260406_122855_r0_c1,98.26496,19.039024,46.26957,7.7289295,1.8025459,2.2155335,169.7539,205.1995,98.26496,0.60625744,7.0905843,7.7289295,53.878162,164.75621,131.91359,4.193777,2.8416212,1.6698974,0.6001315,0.11678153,0.28309152,0.018159084,0.013105882,0.0074756867
IMG_20260406_122855_r0_c1_aug2,red_IMG_20260406_122855,red,train,/content/data/augmented_roi/red/IMG_20260406_122855_r0_c1_aug2.jpg,True,IMG_20260406_122855_r0_c1,95.88707,12.52543,37.60371,7.857958,3.3143814,3.4250994,171.03055,221.56708,95.88707,0.6217795,9.064684,7.857958,50.17754,165.30429,135.9884,4.8309026,2.613284,2.0112784,0.657208,0.08527208,0.25752097,0.02706003,0.01985475,0.010687632
IMG_20260406_122855_r0_c1_aug3,red_IMG_20260406_122855,red,train,/content/data/augmented_roi/red/IMG_20260406_122855_r0_c1_aug3.jpg,True,IMG_20260406_122855_r0_c1,69.349846,4.4266405,4.542422,9.73224,4.5187354,4.4680986,42.786522,242.05371,69.349846,75.86796,14.010068,9.73224,30.170782,157.73723,144.45355,7.1107354,3.08771,3.3778067,0.89851326,0.050141443,0.0513459,0.084719725,0.04475066,0.04406775
IMG_20260406_122855_r0_c1_aug4,red_IMG_20260406_122855,red,train,/content/data/augmented_roi/red/IMG_20260406_122855_r0_c1_aug4.jpg,True,IMG_20260406_122855_r0_c1,83.6416,0.3783203,2.3363671,9.078537,0.5355748,1.3892053,107.45344,254.23212,83.6416,87.584564,1.4472333,9.078537,38.062576,163.57089,150.09227,5.826549,2.6442983,3.489541,0.9686039,0.0043039937,0.027065514,0.014098735,0.006069908,0.015402437
IMG_20260406_122855_r0_c2_aug1,red_IMG_20260406_122855,red,train,/content/data/augmented_roi/red/IMG_20260406_122855_r0_c2_aug1.jpg,True,IMG_20260406_122855_r0_c2,98.87875,36.08922,64.04758,5.3286414,1.685889,1.7070162,166.54543,161.67769,98.87875,1.1112269,6.123981,5.3286414,62.75902,159.57239,124.933044,2.7876709,2.1022995,1.4719433,0.4965525,0.1814114,0.32198974,0.013518918,0.0076455125,0.008246892
IMG_20260406_122855_r0_c2_aug2,red_IMG_20260406_122855,red,train,/content/data/augmented_roi/red/IMG_20260406_122855_r0_c2_aug2.jpg,True,IMG_20260406_122855_r0_c2,124.44067,43.011173,76.58625,7.110145,2.7256618,2.816884,167.60359,166.62265,124.44067,0.99077904,6.8256383,7.110145,78.720276,166.58136,126.22383,3.7597709,2.6188598,1.9106145,0.5097319,0.17626478,0.3140012,0.015178634,0.008889752,0.008728524
IMG_20260406_122855_r0_c2_aug3,red_IMG_20260406_122855,red,train,/content/data/augmented_roi/red/IMG_20260406_122855_r0_c2_aug3.jpg,True,IMG_20260406_122855_r0_c2,135.0348,71.51086,93.99949,7.031519,4.697102,4.7950807,169.47293,119.8914,135.0348,1.2700272,7.3978815,7.031519,98.99895,157.75238,126.95992,5.003221,2.3033423,1.6536963,0.44937882,0.23781842,0.31280765,0.011975393,0.0072909263,0.007035457
IMG_20260406_122855_r0_c2_aug4,red_IMG_20260406_122855,red,train,/content/data/augmented_roi/red/IMG_20260406_122855_r0_c2_aug4.jpg,True,IMG_20260406_122855_r0_c2,70.88434,0.17253906,7.216758,5.894007,0.38623184,1.3666093,176.9984,254.41489,70.88434,0.5798994,1.3271525,5.894007,29.693985,160.04282,143.25133,3.8995345,1.681621,2.212504,0.905849,0.002124766,0.09203759,0.015322735,0.004770148,0.014233807
IMG_20260406_122855_r1_c0_aug1,red_IMG_20260406_122855,red,train,/content/data/augmented_roi/red/IMG_20260406_122855_r1_c0_aug1.jpg,True,IMG_20260406_122855_r1_c0,110.83074,21.043125,39.350704,4.470709,1.0585403,1.6505958,173.91356,206.44383,110.83074,0.5436018,2.262491,4.470709,60.73445,167.38231,141.08371,2.8060126,1.429387,1.0838652,0.6472269,0.12292284,0.22982563,0.0062433355,0.004827447,0.004916479
IMG_20260406_122855_r1_c0_aug2,red_IMG_20260406_122855,red,train,/content/data/augmented_roi/red/IMG_20260406_122855_r1_c0_aug2.jpg,True,IMG_20260406_122855_r1_c0,104.814766,0.46484375,12.35832,5.0750856,0.6462991,2.3870068,176.61563,253.92433,104.814766,0.64986223,1.5590996,5.0750856,51.50371,169.69543,153.5509,3.188687,1.5007386,1.2479461,0.8917621,0.0038746465,0.10435113,0.016915623,0.005379664,0.015038644
IMG_20260406_122855_r1_c0_aug3,red_IMG_20260406_122855,red,train,/content/data/augmented_roi/red/IMG_20260406_122855_r1_c0_aug3.jpg,True,IMG_20260406_122855_r1_c0,164.1697,54.02461,93.14899,4.061702,1.4786705,2.3728244,169.39027,171.18524,164.1697,0.5147844,2.725421,4.061702,102.49535,176.43617,130.14383,2.2078052,1.3978633,1.1457578,0.527237,0.17353237,0.29917338,0.005583577,0.0039991816,0.0041995947
IMG_20260406_122855_r1_c0_aug4,red_IMG_20260406_122855,red,train,/content/data/augmented_roi/red/IMG_20260406_122855_r1_c0_aug4.jpg,True,IMG_20260406_122855_r1_c0,167.44254,53.358242,81.579025,6.7134056,4.7394958,4.9901314,172.62238,173.80226,167.44254,0.62502223,5.5354977,6.7134056,102.96547,176.57605,137.66011,4.8233795,1.7526431,1.3317256,0.5541167,0.17619424,0.26968223,0.011445548,0.008594794,0.0052675405
IMG_20260406_122855_r1_c1_aug1,red_IMG_20260406_122855,red,train,/content/data/augmented_roi/red/IMG_20260406_122855_r1_c1_aug1.jpg,True,IMG_20260406_122855_r1_c1,98.75195,6.056758,30.361172,7.3432612,1.1256853,3.4556618,172.14949,239.38066,98.75195,0.74139434,2.6525314,7.3432612,49.772537,167.49559,141.09254,4.7256103,2.2408376,1.7515064,0.73099864,0.044726662,0.22430122,0.013530315,0.0071656746,0.012341581
IMG_20260406_122855_r1_c1_aug2,red_IMG_20260406_122855,red,train,/content/data/augmented_roi/red/IMG_20260406_122855_r1_c1_aug2.jpg,True,IMG_20260406_122855_r1_c1,132.46808,45.244804,72.73515,9.405093,6.593459,6.681609,170.58441,167.88617,132.46808,1.2631252,11.525202,9.405093,83.07168,167.7157,131.40347,6.665237,3.1824949,2.272479,0.52966666,0.18002623,0.29031733,0.021776281,0.016411042,0.010572172
IMG_20260406_122855_r1_c1_aug3,red_IMG_20260406_122855,red,train,/content/data/augmented_roi/red/IMG_20260406_122855_r1_c1_aug3.jpg,True,IMG_20260406_122855_r1_c1,129.28593,29.667578,65.99043,7.249514,3.2664237,3.0570118,168.91241,196.28636,129.28593,0.50723773,7.9389024,7.249514,75.13758,172.41351,131.23708,3.9946437,2.6560493,1.501873,0.5747108,0.13184075,0.2934589,0.01747062,0.0127557395,0.005968545
IMG_20260406_122855_r1_c1_aug4,red_IMG_20260406_122855,red,train,/content/data/augmented_roi/red/IMG_20260406_122855_r1_c1_aug4.jpg,True,IMG_20260406_122855_r1_c1,3.0144532,0.16613281,0.5442578,2.3564801,0.37469313,0.73894554,67.04242,179.83746,3.0144532,82.26114,109.641594,2.3564801,0.31578124,129.46547,127.91664,0.4666121,0.89350146,0.6435348,0.5940392,0.021806862,0.11826906,0.38605994,0.049800597,0.14842665
IMG_20260406_122855_r1_c2_aug1,red_IMG_20260406_122855,red,train,/content/data/augmented_roi/red/IMG_20260406_122855_r1_c2_aug1.jpg,True,IMG_20260406_122855_r1_c2,25.661562,0.42734376,0.25515625,4.4390903,0.5333824,0.48149696,41.581955,254.09007,25.6659,74.982376,12.073895,4.4164586,5.737617,136.43813,131.47707,1.6259567,2.1196923,1.0416161,0.9716641,0.01679811,0.011567671,0.052853353,0.031231571,0.030667491
IMG_20260406_122855_r1_c2_aug2,red_IMG_20260406_122855,red,train,/content/data/augmented_roi/red/IMG_20260406_122855_r1_c2_aug2.jpg,True,IMG_20260406_122855_r1_c2,89.985504,36.14781,52.828556,6.2912903,5.54269,5.304094,170.62227,152.12067,89.985504,2.5837953,16.845451,6.2912903,57.97285,154.60199,129.52757,4.4870176,3.4424841,2.903305,0.5038235,0.20119962,0.29497483,0.033082098,0.022011138,0.018279431
IMG_20260406_122855_r1_c2_aug3,red_IMG_20260406_122855,red,train,/content/data/augmented_roi/red/IMG_20260406_122855_r1_c2_aug3.jpg,True,IMG_20260406_122855_r1_c2,53.917187,0.34210938,4.6860156,5.491898,0.5947747,3.3161554,139.6875,253.58809,53.917187,71.88882,2.6788657,5.491898,18.722694,154.20375,137.61801,3.349062,2.4902534,2.9657073,0.91498274,0.005539794,0.07944689,0.05748984,0.009538708,0.055667218
IMG_20260406_122855_r1_c2_aug4,red_IMG_20260406_122855,red,train,/content/data/augmented_roi/red/IMG_20260406_122855_r1_c2_aug4.jpg,True,IMG_20260406_122855_r1_c2,141.23743,79.022575,99.48074,6.925052,5.407909,5.5256176,170.10239,111.972305,141.23743,1.5899405,12.206768,6.925052,106.0227,156.70628,127.75691,4.2946506,3.529111,2.0745847,0.441956,0.24699506,0.31105584,0.019377021,0.01063398,0.009411912
IMG_20260406_122855_r2_c0_aug1,red_IMG_20260406_122855,red,train,/content/data/augmented_roi/red/IMG_20260406_122855_r2_c0_aug1.jpg,True,IMG_20260406_122855_r2_c0,177.53738,97.21492,117.52246,16.389977,4.4550266,2.1164062,172.36398,113.56699,177.53738,0.7190054,19.703398,16.389977,130.56255,162.64551,131.29047,3.6174746,8.364242,2.095617,0.45170507,0.24843258,0.2998514,0.027314322,0.01901403,0.008779061
